iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,"'{""®A"": 1000, ""\\U00069ccf$;"": 6757, ""\\U000e7a058\\x8eB"": 3622881477840001396, ""r\\U000fabc6"": -4038, ""\\x85Ã"": -144115",INVALIDITY,1,0
2,0.603,"'{""hÐ\\x19:b"": 17360, -¬"": ""13253}'",INVALIDITY,1,0
3,0.896,"'{""emoji_esca3ed"": ""\\uD8pD\\uDE00""}'",INVALIDITY,1,0
4,1.731,"'{""\\U001061efÑ"": 1¸, ""Íá4\\x04&"": 21199}'",INVALIDITY,1,0
5,2.028,"'{""a"": true- ""b"": false}'",INVALIDITY,1,0
6,2.598,"'{""a""z [1, {""b"": 2}]}'",INVALIDITY,1,0
7,2.887,'\x7f}',INVALIDITY,1,0
8,3.183,"'{""a""z [1, {""b"": 2}]}'",INVALIDITY,0,0
9,3.469,"'{""®A"": 1000, ""\\U00069ccf$;"": 6757, ""\\U000e7a058\\x8eB"": 362288147784-001396, ""r\\U000fabc6"": -4038, ""\\x85Ã"": 0144115",INVALIDITY,0,0
10,3.742,"'{""2\\x01b"": {""(³"": -12259, ""Â"": -11281, ""Õ¼¨"": 19255, ""Ë\\U000dbffaX "": 27133573395066671768688649709090863467, ""í\\x14",INVALIDITY,1,0
11,4.026,"'{""§æm_"": 19220, ""á\\x1f国"": -4345, ""»\\U0008b667y"": -62, ""ë¾"": 52, ""\\U0004da56\\U00064c01 "": 39916800, ""\\x1a\\x92"": 26",INVALIDITY,1,0
12,4.321,"'\x7f""~\\U000f387e\\U00065d04\\U00057f70\\x83"": {""Ñ"": 21957, ""\\U00041a20]9"": 2251799813685248, ""\\U000e9fcd\\x1f$vv"": 5",INVALIDITY,0,0
13,4.893,"'[null, true, false, 0, z"""", {}]'",INVALIDITY,1,0
14,5.174,"'[null, true, false, 0, ""¢, {}]'",INVALIDITY,1,0
15,5.458,'{5}',INVALIDITY,1,0
16,5.754,"'[null, true, false, 0, z"""", {}]'",INVALIDITY,0,0
17,6.637,"'{""2\\x01b"": {""(³"": -12259, ""Â"": -11281, ""Õ¼¨"": 19255, ""Ë\\U000dbffaX "": 27133573395066671768688649709090863467, ""í\\x14",INVALIDITY,0,0
18,7.222,"'{""\\u0cd9"": -25, ""\\U0007f1d1Ö\\x10&\\U0009dc20"": 7323666555554712136, ""\\x16\\x84"": -1044085672939183653, ""\\U0007f471",INVALIDITY,1,0
19,7.796,"'{""®A"": 1000, ""\\U00069ccf$;"": 6757, ""\\U000e7a058\\x8eB"": 8622381477840001396, ""r\\U000fabc6"": -4038, ""\\x85Ã"": -144115",INVALIDITY,0,0
20,8.075,"'{""\\U000940d8ä\\U0007f6c9"": -1431184739, ""Àq"": -3485, ""Î"": 10261, ""9"": 3793, ""D"": -24167}'",INVALIDITY,0,0
21,8.923,"'{""unicod'",INVALIDITY,1,0
22,9.199,'{}||',INVALIDITY,1,0
23,9.479,"'{""§æm_"": 19220, ""á\\x1f国"": -4345, ""»\\U0008b667y"": -62, ""ë'",INVALIDITY,0,0
24,9.760,"'{""text"": -51, ""è"": -3653944295992868914, ""\\x19®î\\U00034c82Ê"": -18263, ""𱽂"": 6603, ""0T"": -31534}'",INVALIDITY,1,0
25,10.034,"'{""®A"": 1000, ""\\U00069ccf$;"": 6757, ""\\U000e7a058\\x8eB"": 3622881477840001396, ""r\\U000fabc6"": -4038, ""\\x85Ã"": -144115",INVALIDITY,0,0
26,10.863,'{}l|',INVALIDITY,0,0
27,11.414,'[nu',INVALIDITY,1,0
28,11.696,'',INVALIDITY,0,0
29,11.979,'{}|\\uf145|',INVALIDITY,0,0
30,12.261,'truu',INVALIDITY,0,0
31,12.855,'{}t|',INVALIDITY,0,0
32,13.148,'{}||',INVALIDITY,0,0
33,13.701,"'{""a"": true- ""b"": false, ""a"": 1, ""a"": 2}'",INVALIDITY,0,0
34,13.987,"'{""®A"": 1000, ""\\U00069ccf$;"": 6757, ""\\U000e7a058\\x8eB"": 3622881477840001396, ""r\\U000fabc6"": -4038, ""\\x85Ã"": -144115",INVALIDITY,0,0
35,14.586,'n',INVALIDITY,0,0
36,14.890,'{',INVALIDITY,0,0
37,15.190,"'{""unicod'",INVALIDITY,0,0
38,15.507,"'{""hÐ\\x19:b"": 17360, ""¬"": -13253}'",INVALIDITY,0,0
39,15.801,"'{""\\U000940d8ä\\U0007f6c9"": -1431184739, ""Àq"": -3485, ""Î"": 10261, ""9"": 3793, ""D"": -24167}'",INVALIDITY,0,0
40,16.706,"'{""®A"": 1000, ""\\U00069ccf$;"": 6757, ""\\U000e7a058\\x8eB"": 3622881477840001396, ""r\\U000fabc6"": -4038, ""\\x85Ã"": -144115",INVALIDITY,0,0
41,17.001,"'{""None"": 110, ""ü;\\U00066707|"": -71530209, ""65h[«"": 87}'",INVALIDITY,0,0
42,17.295,"'""h\\u586dello""'",INVALIDITY,0,0
43,17.592,'}{',INVALIDITY,0,0
44,17.887,"'{""®A"": 1000, ""\\U00069ccf$;"": 6757, ""\\U000e7a058\\x8eB"": 362288147784000139\\u3b876, ""r\\U000fabc6"": -4038, ""\\x85Ã"": ",INVALIDITY,0,0
45,18.553,"'{""text"": -51, ""è"": -3653944295992868914, ""\\x19®î\\U00034c82Ê"": -18263, ""𱽂"": 6603, ""0T"": -31534}'",INVALIDITY,0,0
46,19.180,"'{""Ãá𖽶á¿"": -1726, ""text"": 32368, ""\\U000db10a¥¿\\U00044646¼"": -1564362608, ""øX\\x99Z"": 9361, ""L\\U0004be91\\U00062a58"": ",INVALIDITY,1,0
47,19.476,"'{""a"": true, ""b"": false'",INVALIDITY,1,0
48,19.768,"'{""emoji_esca3ed"": ""\\uD8pD\\uDE00""}'",INVALIDITY,0,0
49,20.337,"'{""a""z [1, {""b"": 2}]}'",INVALIDITY,0,0
50,20.622,"'[null, true, false, 0, ""¢, {}]'",INVALIDITY,0,0
51,20.902,"'{""\\U001061efÑ"": 18, ""Íá4\\x°4&"": 21199}'",INVALIDITY,0,0
52,21.227,"'{""a"": true, ""b\x00"": false}'",RELIABILITY,1,-1
53,21.536,"'{""~\\U000f387e\\U00065d04\\U00057f70\\x83"": {""Ñ"": 21957, ""\\U00041a20]9"": 2251799813685248, ""\\U000e9fcd\\x1f$vv"": 53, ",INVALIDITY,1,0
54,21.845,"'""line\\nbreak""{'",INVALIDITY,1,0
55,22.144,"'{""neg_float"": -1.23e-\\u96ff10, ""a"": 1, ""a"": 2}'",INVALIDITY,1,0
56,22.438,'{',INVALIDITY,0,0
57,22.721,"'{""None"": 110, ""ü'",INVALIDITY,1,0
58,23.405,"'{""neg_float"": -\\u7d221.23e-10}'",INVALIDITY,1,0
