run_id,iteration,target,bug_type,bug_key,input_data,stdout,stderr,returncode,timed_out,crashed,strategy,timestamp,is_representative
20260421_103813,1,cidrize,SYNTACTIC,916873d4343b3bff,1.116.73.95.23,"Running cidrize function with the arguments: ipstr: 1.116.73.95.23 strict: False raise-errors: True
Syntax error caught for ipstr.
============================================================
TRACEBACK
============================================================
============================================================
Final bug count: defaultdict(<class 'int'>, {('syntactic', <class 'netaddr.core.AddrFormatError'>, 'invalid IPNetwork 1.116.73.95.23', 'netaddr\\ip\\__init__.py', 1045): ","Traceback (most recent call last):
  File ""netaddr\strategy\ipv4.py"", line 128, in str_to_int
  File ""netaddr\fbsocket.py"", line 147, in inet_pton
  File ""netaddr\fbsocket.py"", line 135, in _inet_pton_af_inet
OSError: illegal IP address string '1.116.73.95.23'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""netaddr\ip\__init__.py"", line 346, in __init__
  File ""netaddr\strategy\ipv4.py"", line 132, in str_to_int
netaddr.c",0,FALSE,FALSE,constraint_violation,21/4/26 10:38,TRUE
20260421_103813,5,cidrize,SYNTACTIC,4f9ccecad997f4ea,98.24.1932.118-46,"Running cidrize function with the arguments: ipstr: 98.24.1932.118-46 strict: False raise-errors: True
Syntax error caught for ipstr.
============================================================
TRACEBACK
============================================================
============================================================
Final bug count: defaultdict(<class 'int'>, {('syntactic', <class 'netaddr.core.AddrFormatError'>, ""failed to detect a valid IP address from '98.24.1932.118'"", 'netadd","Traceback (most recent call last):
  File ""cidrize_runner_stv.py"", line 247, in <module>
  File ""buggy_cidrize\cidrize_stv.py"", line 461, in cidrize
  File ""buggy_cidrize\cidrize_stv.py"", line 262, in parse_hyphen
  File ""netaddr\ip\__init__.py"", line 1475, in __init__
  File ""netaddr\ip\__init__.py"", line 341, in __init__
netaddr.core.AddrFormatError: failed to detect a valid IP address from '98.24.1932.118'
Traceback (most recent call last):
  File ""cidrize_runner_stv.py"", line 247, in",0,FALSE,FALSE,byte_insert,21/4/26 10:39,FALSE
20260421_103813,8,cidrize,FUNCTIONAL,04d990da15ef86fc,2.149.110.12[132-105],"Running cidrize function with the arguments: ipstr: 2.149.110.12[132-105] strict: False raise-errors: True
A functional bug has been triggered: 1-indexing used instead of 0-indexing.
============================================================
TRACEBACK
============================================================
============================================================
Final bug count: defaultdict(<class 'int'>, {('functional', <class 'buggy_cidrize.cidrize_stv.FunctionalBug'>, '1-inde","Traceback (most recent call last):
  File ""cidrize_runner_stv.py"", line 247, in <module>
  File ""buggy_cidrize\cidrize_stv.py"", line 474, in cidrize
  File ""buggy_cidrize\cidrize_stv.py"", line 240, in parse_brackets
buggy_cidrize.cidrize_stv.FunctionalBug: 1-indexing used instead of 0-indexing.
",0,FALSE,FALSE,radamsa,21/4/26 10:41,TRUE
20260421_103813,9,cidrize,SYNTACTIC,9b3889c4f38ba8bf,195.116.180.243-147,"Running cidrize function with the arguments: ipstr: 195.116.180.243-147 strict: False raise-errors: True
Syntax error caught for ipstr.
============================================================
TRACEBACK
============================================================
============================================================
Final bug count: defaultdict(<class 'int'>, {('syntactic', <class 'netaddr.core.AddrFormatError'>, 'lower bound IP greater than upper bound!', 'netaddr\\ip\\__init__","Traceback (most recent call last):
  File ""cidrize_runner_stv.py"", line 247, in <module>
  File ""buggy_cidrize\cidrize_stv.py"", line 461, in cidrize
  File ""buggy_cidrize\cidrize_stv.py"", line 262, in parse_hyphen
  File ""netaddr\ip\__init__.py"", line 1479, in __init__
netaddr.core.AddrFormatError: lower bound IP greater than upper bound!
Traceback (most recent call last):
  File ""cidrize_runner_stv.py"", line 247, in <module>
  File ""buggy_cidrize\cidrize_stv.py"", line 461, in cidrize
 ",0,FALSE,FALSE,radamsa,21/4/26 10:41,FALSE
20260421_103813,12,cidrize,SYNTACTIC,671e9a8d9e49cb64,111.97.94.90-125.37.731.254,"Running cidrize function with the arguments: ipstr: 111.97.94.90-125.37.731.254 strict: False raise-errors: True
Syntax error caught for ipstr.
============================================================
TRACEBACK
============================================================
============================================================
Final bug count: defaultdict(<class 'int'>, {('syntactic', <class 'netaddr.core.AddrFormatError'>, ""base address '125.37.731.254' is not IPv4"", 'netaddr\\ip\","Traceback (most recent call last):
  File ""netaddr\strategy\ipv4.py"", line 128, in str_to_int
  File ""netaddr\fbsocket.py"", line 147, in inet_pton
  File ""netaddr\fbsocket.py"", line 131, in _inet_pton_af_inet
OSError: illegal IP address string '125.37.731.254'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""netaddr\ip\__init__.py"", line 346, in __init__
  File ""netaddr\strategy\ipv4.py"", line 132, in str_to_int
netaddr.c",0,FALSE,FALSE,byte_insert,21/4/26 10:42,FALSE
20260421_103813,13,cidrize,SYNTACTIC,aa65bcb768c149a1,143.50.6665.*,"Running cidrize function with the arguments: ipstr: 143.50.6665.* strict: False raise-errors: True
Syntax error caught for ipstr.
============================================================
TRACEBACK
============================================================
============================================================
Final bug count: defaultdict(<class 'int'>, {('syntactic', <class 'netaddr.core.AddrFormatError'>, ""not a recognised IP glob range: '143.50.6665.*'!"", 'netaddr\\ip\\glob.p","Traceback (most recent call last):
  File ""cidrize_runner_stv.py"", line 247, in <module>
  File ""buggy_cidrize\cidrize_stv.py"", line 468, in cidrize
  File ""netaddr\ip\glob.py"", line 281, in __init__
  File ""netaddr\ip\glob.py"", line 79, in glob_to_iptuple
netaddr.core.AddrFormatError: not a recognised IP glob range: '143.50.6665.*'!
Traceback (most recent call last):
  File ""cidrize_runner_stv.py"", line 247, in <module>
  File ""buggy_cidrize\cidrize_stv.py"", line 468, in cidrize
  File",0,FALSE,FALSE,repeat_chunk,21/4/26 10:42,FALSE
20260421_103813,19,cidrize,SYNTACTIC,50bbc6c1c4d7b492,608.1.86.89,"Running cidrize function with the arguments: ipstr: 608.1.86.89 strict: False raise-errors: True
Syntax error caught for ipstr.
============================================================
TRACEBACK
============================================================
============================================================
Final bug count: defaultdict(<class 'int'>, {('syntactic', <class 'netaddr.core.AddrFormatError'>, 'invalid IPNetwork 608.1.86.89', 'netaddr\\ip\\__init__.py', 1045): 1})
S","Traceback (most recent call last):
  File ""netaddr\strategy\ipv4.py"", line 128, in str_to_int
  File ""netaddr\fbsocket.py"", line 147, in inet_pton
  File ""netaddr\fbsocket.py"", line 131, in _inet_pton_af_inet
OSError: illegal IP address string '608.1.86.89'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""netaddr\ip\__init__.py"", line 346, in __init__
  File ""netaddr\strategy\ipv4.py"", line 132, in str_to_int
netaddr.core",0,FALSE,FALSE,swap_chars,21/4/26 10:45,FALSE
20260421_103813,20,cidrize,FUNCTIONAL,bcd393837ba16f68,152.92.231.142[25],"Running cidrize function with the arguments: ipstr: 152.92.231.142[25] strict: False raise-errors: True
A functional bug has been triggered: Unhandled case where bracket number is two digits.
============================================================
TRACEBACK
============================================================
============================================================
Final bug count: defaultdict(<class 'int'>, {('functional', <class 'buggy_cidrize.cidrize_stv.FunctionalBug'>","Traceback (most recent call last):
  File ""cidrize_runner_stv.py"", line 247, in <module>
  File ""buggy_cidrize\cidrize_stv.py"", line 474, in cidrize
  File ""buggy_cidrize\cidrize_stv.py"", line 232, in parse_brackets
buggy_cidrize.cidrize_stv.FunctionalBug: Unhandled case where bracket number is two digits.
",0,FALSE,FALSE,radamsa,21/4/26 10:45,FALSE
20260421_103813,33,cidrize,SYNTACTIC,394712178edc063c,147.183.3.69-2.4.210.174,"Running cidrize function with the arguments: ipstr: 147.183.3.69-2.4.210.174 strict: False raise-errors: True
Syntax error caught for ipstr.
============================================================
TRACEBACK
============================================================
============================================================
Final bug count: defaultdict(<class 'int'>, {('syntactic', <class 'netaddr.core.AddrFormatError'>, 'lower bound IP greater than upper bound!', 'netaddr\\ip\\__i","Traceback (most recent call last):
  File ""cidrize_runner_stv.py"", line 247, in <module>
  File ""buggy_cidrize\cidrize_stv.py"", line 451, in cidrize
  File ""buggy_cidrize\cidrize_stv.py"", line 275, in parse_range
  File ""netaddr\ip\__init__.py"", line 1479, in __init__
netaddr.core.AddrFormatError: lower bound IP greater than upper bound!
Traceback (most recent call last):
  File ""cidrize_runner_stv.py"", line 247, in <module>
  File ""buggy_cidrize\cidrize_stv.py"", line 451, in cidrize
  ",0,FALSE,FALSE,radamsa,21/4/26 10:49,FALSE
20260421_103813,44,cidrize,MISMATCH,108ce678417f0e65,111.97.94.90-125.37.31.254,"Running cidrize function with the arguments: ipstr: 111.97.94.90-125.37.31.254 strict: False raise-errors: True
Output: [IPNetwork('111.97.94.90/31'), IPNetwork('111.97.94.92/30'), IPNetwork('111.97.94.96/27'), IPNetwork('111.97.94.128/25'), IPNetwork('111.97.95.0/24'), IPNetwork('111.97.96.0/19'), IPNetwork('111.97.128.0/17'), IPNetwork('111.98.0.0/15'), IPNetwork('111.100.0.0/14'), IPNetwork('111.104.0.0/13'), IPNetwork('111.112.0.0/12'), IPNetwork('111.128.0.0/9'), IPNetwork('112.0.0.0/5'), ",,0,FALSE,FALSE,radamsa,21/4/26 10:53,TRUE
20260421_103813,55,cidrize,MISMATCH,412bac0582d945d9,44.250.242.161-201.108.185.222,"Running cidrize function with the arguments: ipstr: 44.250.242.161-201.108.185.222 strict: False raise-errors: True
Output: [IPNetwork('44.250.242.161/32'), IPNetwork('44.250.242.162/31'), IPNetwork('44.250.242.164/30'), IPNetwork('44.250.242.168/29'), IPNetwork('44.250.242.176/28'), IPNetwork('44.250.242.192/26'), IPNetwork('44.250.243.0/24'), IPNetwork('44.250.244.0/22'), IPNetwork('44.250.248.0/21'), IPNetwork('44.251.0.0/16'), IPNetwork('44.252.0.0/14'), IPNetwork('45.0.0.0/8'), IPNetwork('",,0,FALSE,FALSE,radamsa,21/4/26 10:57,FALSE
20260421_103813,107,cidrize,BONUS,5d06634b11eda194,912.0.2.756[8],"Running cidrize function with the arguments: ipstr: 912.0.2.756[8] strict: False raise-errors: True
An unknown exception has been triggered. cannot access local variable 'first' where it is not associated with a value
============================================================
TRACEBACK
============================================================
============================================================
Final bug count: defaultdict(<class 'int'>, {('bonus', <class 'UnboundLocalError'>,","Traceback (most recent call last):
  File ""cidrize_runner_stv.py"", line 247, in <module>
  File ""buggy_cidrize\cidrize_stv.py"", line 474, in cidrize
  File ""buggy_cidrize\cidrize_stv.py"", line 242, in parse_brackets
UnboundLocalError: cannot access local variable 'first' where it is not associated with a value
Traceback (most recent call last):
  File ""cidrize_runner_stv.py"", line 247, in <module>
  File ""buggy_cidrize\cidrize_stv.py"", line 474, in cidrize
  File ""buggy_cidrize\cidrize_s",0,FALSE,FALSE,swap_chars,21/4/26 11:15,TRUE
20260421_103813,122,cidrize,RELIABILITY,11d1848ce5bcadf6,111.97.94.90-125.37.31.254,,,-1,FALSE,TRUE,insert_special_char,21/4/26 11:20,TRUE
20260421_103813,184,cidrize,BONUS,5611841e961a732c,98.24.193.118/../-46,"Running cidrize function with the arguments: ipstr: 98.24.193.118/../-46 strict: False raise-errors: True
An unknown exception has been triggered. IPAddress() does not support netmasks or subnet prefixes! See documentation for details.
============================================================
TRACEBACK
============================================================
============================================================
Final bug count: defaultdict(<class 'int'>, {('bonus', <class 'Va","Traceback (most recent call last):
  File ""netaddr\ip\__init__.py"", line 907, in parse_ip_network
ValueError: invalid literal for int() with base 10: '../-46'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""cidrize_runner_stv.py"", line 247, in <module>
  File ""buggy_cidrize\cidrize_stv.py"", line 481, in cidrize
  File ""netaddr\ip\__init__.py"", line 1034, in __init__
  File ""netaddr\ip\__init__.py"", line 914, in parse_ip_n",0,FALSE,FALSE,insert_special_char,21/4/26 11:45,FALSE
20260421_103813,185,cidrize,SYNTACTIC,d366bd970bc86b04,111.917.94.90-125.37.731.254,"Running cidrize function with the arguments: ipstr: 111.917.94.90-125.37.731.254 strict: False raise-errors: True
Syntax error caught for ipstr.
============================================================
TRACEBACK
============================================================
============================================================
Final bug count: defaultdict(<class 'int'>, {('syntactic', <class 'netaddr.core.AddrFormatError'>, ""failed to detect a valid IP address from '111.917.94.90'","Traceback (most recent call last):
  File ""cidrize_runner_stv.py"", line 247, in <module>
  File ""buggy_cidrize\cidrize_stv.py"", line 451, in cidrize
  File ""buggy_cidrize\cidrize_stv.py"", line 275, in parse_range
  File ""netaddr\ip\__init__.py"", line 1475, in __init__
  File ""netaddr\ip\__init__.py"", line 341, in __init__
netaddr.core.AddrFormatError: failed to detect a valid IP address from '111.917.94.90'
Traceback (most recent call last):
  File ""cidrize_runner_stv.py"", line 247, in <",0,FALSE,FALSE,byte_insert,21/4/26 11:45,FALSE
